,grid,Area,LAT,LON,DEPTH,DIST2SHORE,DIST125,DIST1000,SST
3251,3035386,100,40.11014004,-72.25436096,-71.70604706,82.54990387,37725.92845,63917.2661,22.15799102
3252,3035387,100,40.10757083,-72.13711914,-71.05680084,85.74291992,30875.2908,56466.21762,22.14048383
3253,3035388,100,40.10488542,-72.01988227,-74.19284821,90.01145935,25185.73074,49914.43291,22.06865254
3254,3035389,100,40.1020837,-71.90265093,-79.02335358,94.52653503,21399.46519,44659.46146,21.97840268
3255,3035390,100,40.09916558,-71.78542568,-82.48675537,98.58344269,18971.97036,41157.42834,21.8998502
3256,3035391,100,40.09613096,-71.66820709,-86.08779907,103.8869019,14559.0642,39183.5097,21.83220935
3257,3035392,100,40.09297976,-71.55099573,-89.01273346,108.2020264,11428.9214,36154.93223,21.81086241
3258,3035393,100,40.08971187,-71.43379216,-93.02103424,112.5288162,8396.101514,33781.71633,21.78624738
3259,3035394,100,40.08632722,-71.31659697,-120.1744614,116.8672791,1452.140207,29610.7557,21.79985051
3260,3035395,100,40.08282571,-71.19941072,-170.5556183,121.6548309,6318.873811,28502.444,21.88372996
3261,3035396,100,40.07920726,-71.08223398,-190.6957397,125.579277,12921.18518,27663.06401,21.95353614
3262,3035397,100,40.07547178,-70.96506732,-190.4716034,129.9460907,16278.67026,27067.56668,21.97975367
3263,3035398,100,40.0716192,-70.84791131,-172.4391479,131.3380737,16319.71648,25481.65006,21.92327179
3264,3035399,100,40.06764942,-70.73076653,-152.2391663,131.7350616,9111.279596,25175.23945,21.87362576
3265,3035400,100,40.06356238,-70.61363355,-143.4207458,133.1437683,3390.045238,20712.6557,21.78109668
3266,3035401,100,40.05935799,-70.49651293,-206.9174194,134.5641937,4367.008638,17835.05092,21.69154245
3267,3035402,100,40.05503617,-70.37940526,-188.6007233,133.4369049,4968.98377,19476.30172,21.59489237
3268,3035403,100,40.05059686,-70.2623111,-207.4685669,132.4403076,6130.014823,15574.32264,21.52059806
3269,3035404,100,40.04603997,-70.14523103,-185.6867065,132.8959961,9504.204676,16839.45851,21.41493598
3270,3035405,100,40.04136544,-70.02816562,-157.4755554,133.3634491,8148.205329,20127.6364,21.26494863
3271,3035406,100,40.0365732,-69.91111545,-143.5690613,133.8426819,5104.198041,19231.80945,21.08236196
3272,3035407,100,40.03166317,-69.79408109,-130.6027069,135.3336792,2348.94028,20668.90038,20.95634916
3273,3035408,100,40.0266353,-69.67706311,-127.3418732,137.8364716,1177.927246,16275.7408,20.89384337
3274,3035409,100,40.0214895,-69.56006209,-142.5726624,140.3510437,1332.983729,14388.82581,20.85914174
3275,3035410,100,40.01622573,-69.4430786,-110.7974319,143.8774261,5282.771607,15627.2951,20.87696481
3276,3035411,100,40.01084392,-69.32611321,-143.4635468,148.3042908,911.8583086,11666.65124,20.90340363
3277,3035412,100,40.00534401,-69.20916651,-367.0430908,152.5489502,6058.403336,7622.20625,20.99497225
3278,3035413,100,39.99972593,-69.09223906,-575.3598022,157.5274048,13676.0216,4237.080304,21.19503617
3279,3035414,100,39.99398964,-68.97533145,-1059.633911,163.0678864,20864.40225,1219.794346,21.40531135
3280,3035415,100,39.98813507,-68.85844423,-1237.225098,168.6864929,23525.94185,1305.850669,21.59311514
3281,3035416,100,39.98216217,-68.741578,-1628.854248,175.283783,25756.43474,5338.17401,21.82417857
3282,3035417,100,39.97607089,-68.62473332,-1874.305176,181.8929138,29040.79402,8292.002802,22.03108937
3283,3035418,100,39.96986118,-68.50791077,-2161.593018,188.5138855,32365.03587,10706.97139,22.17898161
3284,3035419,100,39.96353299,-68.39111092,-2313.32251,195.535614,37313.21721,15279.94782,22.35686892
3285,3035420,100,39.95708627,-68.27433435,-2536.737549,202.8579407,42869.07638,19264.3987,22.59082148
3286,3035421,100,39.95052097,-68.15758163,-2530.84082,210.8574677,46642.39131,24755.264,22.76957997
3287,3035422,100,39.94383706,-68.04085334,-2535.193359,218.5309601,51895.9219,28828.88865,22.86020197
3288,3035423,100,39.93703447,-67.92415005,-2586.486572,226.8138428,58215.06964,32352.37615,22.99746708
3289,3035424,100,39.93011319,-67.80747233,-2522.447266,234.488678,59376.87902,34693.4694,23.09694836
3290,3035425,100,39.92307316,-67.69082076,-2708.200439,243.0805206,61785.37114,36658.94518,23.18022949
3291,3035426,100,39.91591434,-67.57419591,-2807.219482,251.0730591,65082.45675,40714.34771,23.29881555
3292,3035427,100,39.90863671,-67.45759836,-1659.533936,259.9055176,67683.47621,43026.78722,23.40635547
3293,3035428,100,39.90124022,-67.34102868,-1980.346802,268.6238098,69934.58407,46977.12281,23.52145204
3294,3035429,100,39.89372485,-67.22448744,-2820.483887,277.1722412,73371.62298,52537.54063,23.64772788
3295,3035430,100,39.88609055,-67.10797521,-3201.429443,285.9675598,77617.82683,57253.09961,23.77126221
3296,3035431,100,39.8783373,-66.99149257,-3204.659912,295.0169983,80807.04612,61796.46772,23.85253941
3297,3035432,100,39.87046508,-66.87504009,-3219.857178,303.9960022,84810.00144,67028.98743,23.87219962
3298,3035433,100,39.86247385,-66.75861834,-3554.422607,312.7295837,89393.90808,71894.3617,23.88159149
3299,3035434,100,39.85436359,-66.64222789,-3650.084961,322.0176392,94623.8759,76771.89534,23.89288933
3300,3035435,100,39.84613427,-66.52586932,-3773.510254,330.9130554,100576.2836,82011.77815,23.92072639
3301,3035436,100,39.83778588,-66.40954319,-3848.554199,340.2670898,107119.9278,88003.0904,23.9290312
3302,3035437,100,39.82931839,-66.29325008,-3169.089111,349.1749878,113764.8648,94597.02485,23.92680064
3303,3035438,100,39.82073178,-66.17699055,-3526.022217,358.8009338,119170.3854,101727.8851,23.89595361
3304,3035439,100,39.81202604,-66.06076517,-3951.398438,367.7208862,125142.7865,108876.2381,23.87302633
3305,3035440,100,39.80320115,-65.94457452,-3986.533203,377.2147827,131539.2999,115926.4714,23.84260589
3306,3035441,100,39.7942571,-65.82841916,-4147.986816,386.6834717,138330.736,123275.2683,23.81240004
3307,3035442,100,39.78519387,-65.71229966,-4235.116211,396.2506409,145034.6152,130881.6943,23.7984786
3308,3035443,100,39.77601145,-65.59621659,-4307.775879,401.8988647,152070.0869,138260.0883,23.82917846
3309,3035444,100,39.76670984,-65.48017051,-4406.790527,402.82901,159422.6551,145882.0651,23.88808324
3310,3035445,100,39.75728902,-65.364162,-4474.899414,404.7710876,166690.0078,153776.7921,23.95828082
3311,3035446,100,39.74774899,-65.24819161,-4515.237793,405.7250977,174140.6384,161888.3361,24.00832878
3312,3035447,100,39.73808975,-65.13225992,-4567.23584,407.69104,181473.1632,169933.3474,24.11291755
3313,3035448,100,39.72831129,-65.01636748,-4620.155762,409.6688843,189015.035,177595.6393,24.16248868
3314,3035611,65.927279,40.04480893,-74.01421899,-13.44363594,3.07810092,136990.4693,160076.9234,22.36008141
3315,3035612,100,40.04396627,-73.89711944,-22.23563957,12.78805637,127454.0119,152603.2202,22.37584209
3316,3035613,100,40.04300931,-73.78001655,-29.27474594,22.49834442,117994.3283,145433.3665,22.43565949
3317,3035614,100,40.04193794,-73.66291088,-34.84581375,32.2089119,108631.4776,138614.5216,22.4315323
3318,3035615,100,40.04075202,-73.54580299,-44.99841309,41.91970062,99392.82814,131245.0148,22.41362836
3319,3035616,100,40.03945145,-73.42869344,-54.00295639,51.6306572,90316.50328,122565.829,22.43299328
3320,3035617,100,40.03803612,-73.31158277,-49.95148849,61.3417244,81456.78096,114103.0714,22.47015008
3321,3035618,100,40.0365059,-73.19447156,-46.24831772,65.84941101,72892.6856,105908.637,22.54278378
3322,3035619,100,40.03486069,-73.07736035,-46.9131279,68.01393127,64687.49081,98049.8231,22.58451826
3323,3035620,100,40.03310038,-72.96024971,-50.00202179,70.18996429,57010.22999,90613.9962,22.57539047
3324,3035621,100,40.03122486,-72.8431402,-53.06889725,72.56349182,50158.36129,83713.94658,22.55276853
3325,3035622,100,40.02923401,-72.72603238,-56.40218353,76.47335815,44514.67163,77482.84867,22.50469444
3326,3035623,100,40.02712775,-72.6089268,-60.10930634,80.39454651,40586.33844,72096.2398,22.42535138
3327,3035624,100,40.02490595,-72.49182404,-64.64566803,85.00940704,38677.11707,67765.35722,22.35962189
3328,3035625,100,40.02256852,-72.37472465,-70.25177002,88.24983978,38178.86432,64476.44029,22.3167719
3329,3035626,100,40.02011537,-72.2576292,-77.54683685,92.22554016,31415.64313,57721.57625,22.25426169
3330,3035627,100,40.01754637,-72.14053825,-79.32585907,95.74536133,23584.00558,49883.0038,22.18305867
3331,3035628,100,40.01486145,-72.02345237,-81.60653687,99.01599884,16753.71643,42324.11814,22.14335897
3332,3035629,100,40.01206051,-71.90637211,-87.69955444,103.2939529,11938.44503,35977.04655,22.08432557
3333,3035630,100,40.00914344,-71.78929806,-95.49493408,107.5856552,9116.885818,31556.83863,22.06367673
3334,3035631,100,40.00611016,-71.67223076,-98.55740356,112.8889847,8093.361209,29740.04971,22.05559533
3335,3035632,100,40.00296057,-71.55517079,-104.4845047,117.2039413,1674.58701,26530.32508,22.06476285
3336,3035633,100,39.99969459,-71.43811872,-130.0613251,121.5305405,1308.227963,24262.0128,22.12066317
3337,3035634,100,39.99631212,-71.3210751,-229.7705994,125.8687897,5692.856244,20195.54902,22.22806866
3338,3035635,100,39.99281308,-71.20404052,-307.3033142,130.218689,12628.91908,18532.47623,22.33932447
3339,3035636,100,39.98919738,-71.08701553,-354.3474121,135.3787079,20363.54179,17817.24335,22.38802767
3340,3035637,100,39.98546494,-70.97000071,-352.8513794,138.9535065,25638.18693,17085.95668,22.43387578
3341,3035638,100,39.98161567,-70.85299662,-348.9524841,141.3384399,23156.24229,15492.57035,22.41834688
3342,3035639,100,39.9776495,-70.73600384,-338.6028748,141.7350464,17530.49781,15359.18308,22.36053033
3343,3035640,100,39.97356635,-70.61902293,-324.7398682,142.7987518,12558.81182,13133.18098,22.28029624
3344,3035641,100,39.96936613,-70.50205446,-451.6455688,144.563385,13295.23175,7845.723296,22.18722812
3345,3035642,100,39.96504877,-70.385099,-361.6704407,143.0050201,14968.982,12027.58109,22.09137128
3346,3035643,100,39.9606142,-70.26815712,-523.7550659,142.4385834,15632.87092,5770.862442,21.9561781
3347,3035644,100,39.95606234,-70.1512294,-395.648407,142.8937683,19276.30859,8534.749495,21.86552048
3348,3035645,100,39.95139313,-70.0343164,-305.1286926,143.3606873,17690.58468,10570.95166,21.68749081
3349,3035646,100,39.94660649,-69.91741869,-307.6808472,143.8393555,14514.99933,9243.120461,21.55956958
3350,3035647,100,39.94170235,-69.80053685,-262.0852051,145.3297729,11732.20128,10683.20121,21.41216217
3351,3035648,100,39.93668064,-69.68367144,-299.4208069,147.686203,8767.367669,8669.572919,21.33574715
3352,3035649,100,39.93154131,-69.56682304,-480.0108643,150.2266235,7672.279677,4494.804042,21.34032436
3353,3035650,100,39.92628429,-69.44999222,-415.6812134,153.372345,4339.33567,5635.835704,21.32721775
3354,3035651,100,39.92090952,-69.33317955,-692.1535645,157.4090424,6847.857661,2818.9194,21.39447243
3355,3035652,100,39.91541693,-69.2163856,-1018.058044,160.958313,13039.23474,1928.221089,21.51425327
3356,3035653,100,39.90980646,-69.09961094,-1273.306763,166.0582581,20174.39922,2841.757209,21.66380297
3357,3035654,100,39.90407807,-68.98285615,-1684.452515,171.3065796,27781.9822,7772.423859,21.83836083
3358,3035655,100,39.89823169,-68.8661218,-1813.728149,176.6768341,33493.99096,11079.70756,22.00123002
3359,3035656,100,39.89226727,-68.74940845,-2140.070557,182.832428,35394.05473,15310.19769,22.16937091
3360,3035657,100,39.88618476,-68.63271669,-2317.656982,189.109848,38727.56317,16798.35708,22.34695413
3361,3035658,100,39.87998411,-68.51604708,-2429.869141,195.5015869,41589.53539,19910.80728,22.50952612
3362,3035659,100,39.87366526,-68.39940019,-2586.299561,202.6934509,45963.22127,24672.78754,22.67784075
3363,3035660,100,39.86722817,-68.2827766,-2597.781982,209.999527,51211.49228,27839.68821,22.87549119
3364,3035661,100,39.86067279,-68.16617687,-2617.505615,217.315033,55764.06546,33265.47808,23.00031428
3365,3035662,100,39.85399909,-68.04960158,-2665.382324,224.6399384,60227.11229,37627.41784,23.09963291
3366,3035663,100,39.84720701,-67.9330513,-2738.986328,232.8223114,65904.39391,41957.777,23.23980353
3367,3035664,100,39.84029651,-67.81652661,-2838.726318,240.3985443,69264.40047,44679.83587,23.31799277
3368,3035665,100,39.83326756,-67.70002806,-2919.0896,248.6704407,71339.85913,46231.92773,23.41509182
3369,3035666,100,39.82612012,-67.58355624,-3143.45874,256.9041748,74552.31057,49596.97471,23.51668185
3370,3035667,100,39.81885415,-67.46711171,-2744.699951,265.4034119,77578.13221,52650.35415,23.58519212
3371,3035668,100,39.81146961,-67.35069504,-2863.98584,273.6315613,79549.73106,55944.47056,23.68991197
3372,3035669,100,39.80396647,-67.23430681,-3080.628906,282.1654968,82646.0661,60688.77166,23.81029584
3373,3035670,100,39.79634471,-67.11794758,-3315.042969,290.6104126,86675.36253,66539.20188,23.92409745
3374,3035671,100,39.78860428,-67.00161793,-3423.844482,299.3381958,90172.18578,70559.48256,23.97348087
3375,3035672,100,39.78074517,-66.88531841,-3504.596191,308.3936462,93899.70582,75547.07707,23.97085073
3376,3035673,100,39.77276734,-66.76904961,-3691.110107,317.132843,98272.07413,80496.36332,23.99136426
3377,3035674,100,39.76467077,-66.65281209,-3782.501709,326.2445068,103052.4511,85694.7469,24.0517406
3378,3035675,100,39.75645544,-66.53660642,-3908.348145,334.9766235,108545.9105,90419.5263,24.1077577
3379,3035676,100,39.74812132,-66.42043316,-3970.331055,344.1445618,114644.7265,95937.61618,24.12719475
3380,3035677,100,39.73966839,-66.30429289,-3877.869385,353.0707092,121253.8806,102076.4285,24.11544748
3381,3035678,100,39.73109664,-66.18818617,-3979.925049,362.2659607,127512.6778,108734.9632,24.08508899
3382,3035679,100,39.72240605,-66.07211357,-3897.505859,371.5480347,133111.3033,115859.0921,24.04765125
3383,3035680,100,39.71359659,-65.95607565,-3598.158203,380.9075317,139204.0066,123013.7605,24.01650594
3384,3035681,100,39.70466827,-65.84007298,-4165.522461,390.4927063,145653.3306,130066.9748,23.96605799
3385,3035682,100,39.69562105,-65.72410613,-4267.652832,399.089386,152463.8115,137388.1957,23.95967744
3386,3035683,100,39.68645494,-65.60817566,-4365.898438,408.6824341,159171.2458,145005.4648,23.98313353
3387,3035684,100,39.67716993,-65.49228213,-4463.996582,412.78302,166209.9788,152380.4961,24.0670906
3388,3035685,100,39.667766,-65.37642611,-4520.947754,414.4468079,173539.7037,159954.8078,24.15424503
3389,3035686,100,39.65824315,-65.26060816,-4555.86084,415.6756897,180822.3871,167783.3887,24.22448145
3390,3035687,100,39.64860138,-65.14482884,-4619.961426,417.6398621,188246.4504,175826.4436,24.29782932
3391,3035688,100,39.63884068,-65.02908872,-4668.168945,419.6159363,195598.1682,184044.3093,24.36081947
3392,3035851,84.620776,39.95480894,-74.01524301,-15.61873913,4.975699425,134429.0192,153768.927,22.41704711
3393,3035852,100,39.95396245,-73.8982918,-23.50727272,14.67081928,124696.8226,145984.0219,22.43934653
3394,3035853,100,39.95300192,-73.78133741,-28.42314339,24.36625862,115010.5818,138471.8596,22.47792409
3395,3035854,100,39.95192725,-73.66438039,-32.85592651,34.06196213,105382.9699,131291.9544,22.48854117
3396,3035855,100,39.95073832,-73.5474213,-36.04553604,43.75786972,95831.65932,124501.8026,22.49468938
3397,3035856,100,39.94943501,-73.43046067,-44.88210297,53.75782013,86381.96138,117739.8257,22.47988025
3398,3035857,100,39.9480172,-73.31349908,-61.16955185,63.74356461,77071.26354,108902.6858,22.51306014
3399,3035858,100,39.9464848,-73.19653707,-67.3042984,72.97718048,67956.72235,100284.2136,22.60459826
3400,3035859,100,39.94483767,-73.0795752,-57.76033783,77.56613922,59129.11688,91945.91808,22.65801373
3401,3035860,100,39.94307572,-72.96261404,-51.8756485,80.19242859,50724.65949,83971.30709,22.68774327
3402,3035861,100,39.94119884,-72.84565412,-53.36953735,82.38011932,42879.90084,76474.23655,22.66554043
3403,3035862,100,39.93920691,-72.72869602,-56.00989532,85.57930756,36116.21103,69609.17513,22.59882498
3404,3035863,100,39.93709984,-72.6117403,-58.4895134,89.64848328,31146.03603,63564.53062,22.50217659
3405,3035864,100,39.93487752,-72.4947875,-66.63101196,94.01224518,28721.53692,58606.53069,22.42083188
3406,3035865,100,39.93253985,-72.3778382,-72.33457184,97.96219635,29362.78752,54970.91532,22.37686101
3407,3035866,100,39.93008672,-72.26089294,-82.68229675,101.4913254,24276.94095,50336.34965,22.2990559
3408,3035867,100,39.92751804,-72.1439523,-85.08732605,104.8265839,17579.03143,43684.28784,22.21540351
3409,3035868,100,39.92483371,-72.02701684,-92.66381073,108.0299072,9442.724354,35933.42989,22.20755098
3410,3035869,100,39.92203364,-71.91008711,-110.5051575,112.2966385,2841.196246,28182.05597,22.20573037
3411,3035870,100,39.91911772,-71.79316368,-131.0180359,116.7718582,501.9359898,22298.99396,22.23013878
3412,3035871,100,39.91608588,-71.67624711,-157.1672363,121.7667007,1662.039721,19905.13695,22.2741701
3413,3035872,100,39.91293801,-71.55933796,-238.4794464,126.2061996,3553.222774,16894.94094,22.34866628
3414,3035873,100,39.90967402,-71.44243681,-369.5149841,130.5325928,7227.776954,14368.79124,22.42641909
3415,3035874,100,39.90629383,-71.32554421,-485.1537781,134.8706207,12752.72888,11786.58428,22.52671706
3416,3035875,100,39.90279735,-71.20866072,-552.3119507,139.2202606,19664.55158,8632.266583,22.61253613
3417,3035876,100,39.8991845,-71.09178692,-615.0422363,143.9028625,26728.55872,8346.449285,22.6893014
3418,3035877,100,39.89545518,-70.97492337,-669.9901733,147.954483,34410.46474,7093.319604,22.73092677
3419,3035878,100,39.89160933,-70.85807063,-665.472229,151.3390656,31400.04994,5543.013893,22.70412853
3420,3035879,100,39.88764685,-70.74122928,-631.5487671,151.735321,25564.61892,6146.145523,22.65946132
3421,3035880,100,39.88356768,-70.62439987,-602.7753906,152.3378754,22448.94471,6134.172905,22.62330888
3422,3035881,100,39.87937172,-70.50758297,-809.6945801,154.5628204,22926.8348,36.28018455,22.57739535
3423,3035882,100,39.87505891,-70.39077916,-760.7012329,152.9941101,24967.31722,3047.165146,22.50541149
3424,3035883,100,39.87062918,-70.273989,-897.4443359,152.437088,25487.1421,947.7428957,22.38890206
3425,3035884,100,39.86608244,-70.15721305,-934.1474609,152.8917542,28484.79961,822.4810105,22.29855308
3426,3035885,100,39.86141863,-70.04045188,-896.5234375,153.358139,27241.65487,799.1268131,22.15906876
3427,3035886,100,39.85663767,-69.92370607,-990.4158936,153.8362274,24077.45037,714.1986336,22.00054975
3428,3035887,100,39.85173951,-69.80697617,-834.6378174,155.3260498,21013.5488,983.5629093,21.89142032
3429,3035888,100,39.84672407,-69.69026277,-929.3192139,156.8275909,18739.29645,1431.444061,21.84840974
3430,3035889,100,39.84159128,-69.57356642,-1288.932495,159.3408661,16809.57945,2844.111779,21.85312466
3431,3035890,100,39.8363411,-69.45688769,-1455.968018,162.8658905,14271.03149,3945.418723,21.88341912
3432,3035891,100,39.83097344,-69.34022716,-1610.447388,166.4026489,15649.86539,5930.996312,21.94941534
3433,3035892,100,39.82548826,-69.2235854,-1670.43689,170.0926361,20643.87122,10106.15407,22.01654434
3434,3035893,100,39.81988549,-69.10696296,-1726.528442,174.5114441,27126.33899,12026.67836,22.11621124
3435,3035894,100,39.81416508,-68.99036042,-1996.327637,180.0834961,34270.35303,15645.37547,22.2471789
3436,3035895,100,39.80832697,-68.87377836,-2352.534912,184.7894745,41868.26787,20982.85281,22.35305348
3437,3035896,100,39.8023711,-68.75721733,-2487.498291,191.041153,45111.68221,23648.84207,22.52548599
3438,3035897,100,39.79629744,-68.64067791,-2449.124756,196.8702545,47989.74367,26255.66322,22.67654484
3439,3035898,100,39.79010591,-68.52416066,-2500.470703,203.4894104,51106.58968,29521.79261,22.80784486
3440,3035899,100,39.78379649,-68.40766616,-2643.867188,209.8537292,54724.87245,33036.28867,22.92623043
3441,3035900,100,39.77736911,-68.29119497,-2745.871582,216.853241,59599.03064,37133.55123,23.03367229
3442,3035901,100,39.77082373,-68.17474767,-2785.310547,224.0105438,65141.17555,41421.92744,23.14443779
3443,3035902,100,39.76416031,-68.05832481,-2800.807373,231.6954346,69003.06803,46891.41664,23.26421716
3444,3035903,100,39.7573788,-67.94192698,-2820.467529,239.0694275,74020.92649,51125.80855,23.39936209
3445,3035904,100,39.75047917,-67.82555473,-2949.083252,246.427002,79180.17771,54476.58957,23.49066379
3446,3035905,100,39.74346137,-67.70920864,-3088.25,254.6438904,81001.96855,55946.77878,23.57143944
3447,3035906,100,39.73632537,-67.59288927,-3294.418945,262.8674622,83982.95785,58835.05585,23.66118687
3448,3035907,100,39.72907113,-67.47659719,-3219.080078,270.4981995,87302.57728,62392.42991,23.7193499
3449,3035908,100,39.72169861,-67.36033297,-3104.292236,278.7968445,89249.50181,65203.00155,23.80199627
3450,3035909,100,39.71420779,-67.24409718,-3203.066162,287.1694946,92061.20927,69325.75796,23.92204306
3451,3035910,100,39.70659862,-67.12789038,-3444.151855,295.710968,95705.77648,74561.41059,24.00736488
3452,3035911,100,39.69887109,-67.01171314,-3692.994141,304.3286743,99660.76178,79581.50659,24.09255396
3453,3035912,100,39.69102515,-66.89556603,-3741.415283,313.3408813,103105.5094,84118.23144,24.12833353
3454,3035913,100,39.68306079,-66.7794496,-3800.504639,321.7489624,107169.8481,89355.53783,24.18060333
3455,3035914,100,39.67497798,-66.66336444,-3897.118164,331.0003662,111740.4913,94159.33989,24.23308342
3456,3035915,100,39.6667767,-66.5473111,-4047.839844,339.6322937,116826.1289,99122.93575,24.29861853
3457,3035916,100,39.65845691,-66.43129015,-4088.591553,348.3709717,122518.3728,104199.1254,24.31890813
3458,3035917,100,39.65001862,-66.31530216,-4111.608398,357.467926,128729.3194,109917.8256,24.31208927
3459,3035918,100,39.64146178,-66.19934768,-4138.714355,366.5652466,135389.5417,116166.4773,24.28978252
3460,3035919,100,39.63278639,-66.08342729,-3921.164551,375.3786316,141338.3225,122873.8669,24.24390624
3461,3035920,100,39.62399244,-65.96754153,-3156.147705,384.7714539,147090.644,129992.6766,24.20496602
3462,3035921,100,39.6150799,-65.85169099,-4145.104492,393.9946594,153277.0518,137152.2336,24.16648102
3463,3035922,100,39.60604876,-65.73587622,-4325.493652,402.9908142,159772.3326,144207.7705,24.13269433
3464,3035923,100,39.59689902,-65.62009778,-4379.953613,412.3971252,166570.2839,151506.5697,24.1314337
3465,3035924,100,39.58763066,-65.50435624,-4483.085938,421.7369385,173308.774,159096.9181,24.19809445
3466,3035925,100,39.57824368,-65.38865215,-4550.299316,424.1045227,180350.2226,166504.592,24.29166486
3467,3035926,100,39.56873807,-65.27298607,-4620.453613,425.6261902,187660.53,174038.8008,24.36309923
3468,3035927,100,39.55911382,-65.15735857,-4675.601563,427.588623,194955.9751,181810.9712,24.44661726
3469,3035928,100,39.54937094,-65.04177021,-4712.572266,429.5628967,202357.3326,189791.8702,24.53704825
3470,3036091,91.270423,39.86480348,-74.01627076,-16.46836281,5.872924328,132574.2572,147814.6421,22.46729595
3471,3036092,100,39.86395325,-73.89946735,-23.88039398,15.55326462,122695.0284,139741.0223,22.47571377
3472,3036093,100,39.86298927,-73.78266091,-27.98087502,25.23390961,112837.0793,131901.6595,22.5307853
3473,3036094,100,39.86191141,-73.66585198,-29.59030724,35.28254318,103006.5183,124342.9491,22.58507404
3474,3036095,100,39.86071957,-73.54904112,-34.40223694,45.59588623,93212.0125,117150.7167,22.58866137
3475,3036096,100,39.85941363,-73.43222887,-39.56623459,55.27711105,83466.25463,110396.6116,22.58355587
3476,3036097,100,39.85799346,-73.3154158,-45.55247498,64.9584198,73788.5638,104165.8926,22.59882485
3477,3036098,100,39.85645897,-73.19860244,-51.62824249,75.54641724,64209.72309,95379.28226,22.68149818
3478,3036099,100,39.85481004,-73.08178936,-63.73147583,85.32106781,54781.61182,86569.83311,22.75567536
3479,3036100,100,39.85304656,-72.9649771,-63.50113678,89.39253235,45597.8221,78047.83421,22.76153603
3480,3036101,100,39.85116842,-72.84816623,-58.53775406,92.38315582,36841.52294,69918.47328,22.72707129
3481,3036102,100,39.84917551,-72.7313573,-56.69231415,94.58245087,28761.17925,62335.55436,22.64548271
3482,3036103,100,39.84706774,-72.61455086,-58.9850502,98.79322815,22201.35738,55523.41684,22.57514364
3483,3036104,100,39.844845,-72.49774747,-68.66297913,102.7407532,18813.1331,49772.55512,22.47951889
3484,3036105,100,39.84250718,-72.38094769,-78.73670197,107.2492828,19778.28501,45512.48163,22.39622524
3485,3036106,100,39.84005418,-72.26415207,-86.08748627,110.5365219,16307.31396,42974.55731,22.33470531
3486,3036107,100,39.83748592,-72.14736118,-90.80156708,114.5152893,10312.00509,36197.85636,22.28796959
3487,3036108,100,39.83480228,-72.03057557,-111.7762756,118.0197754,3490.718368,29746.49047,22.34355983
3488,3036109,100,39.83200318,-71.9137958,-149.2246399,121.420105,4614.646516,22228.55452,22.41980622
3489,3036110,100,39.82908852,-71.79702243,-263.743042,125.5911484,9866.606979,14040.13967,22.56705358
3490,3036111,100,39.8260582,-71.68025603,-463.2976379,130.368576,11559.40885,9905.282645,22.67254431
3491,3036112,100,39.82291215,-71.56349714,-554.7945557,135.208786,13198.17053,8038.693577,22.7517705
3492,3036113,100,39.81965025,-71.44674634,-745.8071899,139.5349731,16182.16388,4537.991867,22.84672078
3493,3036114,100,39.81627244,-71.33000419,-882.755127,143.872757,20923.61659,2379.66311,22.88938622
3494,3036115,100,39.81277862,-71.21327124,-1056.649292,148.2221375,26818.6781,315.0130199,22.96368287
3495,3036116,100,39.8091687,-71.09654806,-1188.823608,152.5831299,33752.75652,1427.107365,23.07581811
3496,3036117,100,39.80544261,-70.97983521,-1266.922729,157.4493561,40856.35792,2892.458578,23.04751101
3497,3036118,100,39.80160026,-70.86313326,-1349.704834,160.8031616,39362.10953,3737.105381,23.02202281
3498,3036119,100,39.79764157,-70.74644277,-1435.434204,161.7358398,34637.85652,3292.941249,23.00497194
3499,3036120,100,39.79356647,-70.6297643,-1381.497681,162.1433563,32406.58071,3339.185449,22.9592299
3500,3036121,100,39.78937487,-70.51309841,-1453.051636,164.5625153,32779.81465,4275.591737,22.90718009
3501,3036122,100,39.7850667,-70.39644567,-1485.123291,162.9933319,34955.55765,4456.698388,22.8424514
3502,3036123,100,39.78064188,-70.27980665,-1668.539307,162.4358063,35419.00439,5844.885324,22.72398411
3503,3036124,100,39.77610035,-70.16318191,-1690.503296,162.8899689,37658.90834,6714.593324,22.60275017
3504,3036125,100,39.77144203,-70.04657201,-1592.00061,163.3558044,36667.99812,7387.980681,22.46948056
3505,3036126,100,39.76666685,-69.92997752,-1690.837769,163.833313,33739.38067,7145.411986,22.35238448
3506,3036127,100,39.76177474,-69.81339901,-1742.25061,165.322525,30397.10017,7788.366642,22.30173562
3507,3036128,100,39.75676565,-69.69683704,-1768.605225,166.8234406,28730.70937,8391.23086,22.29960368
3508,3036129,100,39.7516395,-69.58029217,-1845.096436,169.3360443,26190.3754,10393.51529,22.26531995
3509,3036130,100,39.74639623,-69.46376497,-2036.418701,171.8603821,24251.03706,13358.32548,22.27626402
3510,3036131,100,39.74103577,-69.34725602,-2084.278076,175.3964233,25208.00886,15485.05095,22.3182846
3511,3036132,100,39.73555808,-69.23076586,-2105.341797,179.3675995,29042.78853,19229.85248,22.34255765
3512,3036133,100,39.72996309,-69.11429508,-2164.72583,183.5741882,34518.34478,21345.04609,22.43015129
3513,3036134,100,39.72425074,-68.99784423,-2415.438965,188.0749207,41245.42349,24850.11953,22.53376245
3514,3036135,100,39.71842098,-68.88141388,-2465.094727,193.6578979,48366.05076,29436.58447,22.60577241
